person1_id,person2_id,interaction_type,infection_probability
39528,36130,shared_space,0.16
13323,31896,close_contact,0.12
45854,16484,shared_space,0.18
16280,30967,close_contact,0.19
3691,25599,close_contact,0.08
36802,24720,shared_space,0.08
27715,19687,shared_space,0.11
1451,31030,shared_space,0.15
35429,22211,close_contact,0.25
8026,13738,close_contact,0.07
36232,10821,shared_space,0.14
2521,38367,close_contact,0.18
6795,32866,shared_space,0.07
13888,16631,close_contact,0.23
9605,1672,close_contact,0.16
26479,6439,shared_space,0.2
8973,7834,shared_space,0.06
11633,46699,shared_space,0.05
2923,14204,shared_space,0.06
6583,29400,shared_space,0.05
4280,8703,shared_space,0.06
13619,15292,close_contact,0.19
14130,8310,shared_space,0.15
16260,24850,close_contact,0.11
36028,17836,shared_space,0.13
43183,39107,shared_space,0.21
334,1269,shared_space,0.07
12057,8311,shared_space,0.07
42409,17414,close_contact,0.05
21116,4908,close_contact,0.2
5054,8626,close_contact,0.16
41725,33281,close_contact,0.07
9228,10978,close_contact,0.16
48871,12117,close_contact,0.06
12297,47474,shared_space,0.15
7020,32279,shared_space,0.07
11449,6525,close_contact,0.24
11889,25917,shared_space,0.23
11058,20777,close_contact,0.05
36282,34136,close_contact,0.21
7237,9442,shared_space,0.15
24821,27506,shared_space,0.21
6156,41082,shared_space,0.13
43050,30388,shared_space,0.21
24564,12890,close_contact,0.08
4237,5045,close_contact,0.16
13339,22410,shared_space,0.06
22241,39515,close_contact,0.17
13573,41945,shared_space,0.23
16023,29068,shared_space,0.23
23559,46277,close_contact,0.11
47959,45283,close_contact,0.16
27608,25609,close_contact,0.11
14170,42879,shared_space,0.22
42944,11169,shared_space,0.17
9295,12561,shared_space,0.18
24212,43060,close_contact,0.13
987,45782,close_contact,0.14
20597,6911,close_contact,0.19
41155,12760,shared_space,0.1
34051,15861,close_contact,0.1
6059,47778,close_contact,0.1
47198,1860,shared_space,0.12
32723,35125,close_contact,0.19
32400,5671,close_contact,0.24
40494,2793,close_contact,0.2
45894,40081,close_contact,0.08
34948,28681,close_contact,0.22
41852,41644,close_contact,0.23
12987,31106,shared_space,0.12
12725,14910,close_contact,0.17
33280,40829,shared_space,0.11
8100,29390,shared_space,0.15
3006,19062,shared_space,0.17
14683,32682,shared_space,0.19
3942,32706,close_contact,0.23
11066,43059,close_contact,0.21
42147,36682,close_contact,0.1
24972,46300,close_contact,0.15
7675,18127,shared_space,0.09
2773,48149,close_contact,0.18
8219,38880,shared_space,0.18
22481,23274,close_contact,0.22
6999,12202,shared_space,0.05
30170,48233,close_contact,0.23
41120,31551,shared_space,0.05
14807,25125,close_contact,0.14
46706,5741,close_contact,0.06
46793,35857,shared_space,0.09
36238,37652,shared_space,0.19
30652,45031,shared_space,0.24
7274,24133,shared_space,0.19
44254,32848,close_contact,0.22
12980,4989,shared_space,0.2
8528,38804,close_contact,0.14
49090,36199,shared_space,0.22
12561,606,close_contact,0.09
8204,44566,close_contact,0.08
31161,19571,shared_space,0.17
9870,13049,shared_space,0.07
20695,42322,close_contact,0.22
1255,45778,shared_space,0.1
25640,33777,shared_space,0.18
2711,48040,close_contact,0.07
2348,24865,shared_space,0.07
34400,18000,shared_space,0.2
39347,17946,shared_space,0.12
43757,15147,shared_space,0.05
13297,48455,close_contact,0.09
32732,30254,close_contact,0.16
27031,29792,close_contact,0.06
23838,31421,close_contact,0.18
49801,29225,shared_space,0.12
30066,26142,close_contact,0.25
4461,40452,shared_space,0.22
39229,2230,shared_space,0.1
7531,41550,shared_space,0.23
39489,17588,shared_space,0.13
7289,3663,close_contact,0.16
41547,3994,close_contact,0.1
21672,41124,close_contact,0.11
18255,11497,close_contact,0.06
32858,37970,close_contact,0.22
28089,42385,close_contact,0.15
39577,30038,shared_space,0.22
30243,14025,close_contact,0.17
28246,49537,close_contact,0.2
21047,21010,close_contact,0.17
7882,42604,shared_space,0.19
38665,26538,shared_space,0.14
34838,30824,close_contact,0.09
30311,11398,close_contact,0.24
22425,23173,close_contact,0.21
4192,12832,shared_space,0.23
8999,16535,close_contact,0.1
30706,41490,shared_space,0.22
40249,25349,shared_space,0.09
7065,12572,shared_space,0.1
20653,30168,shared_space,0.1
9770,35715,shared_space,0.12
31126,24601,close_contact,0.16
32830,45775,close_contact,0.09
13522,11531,close_contact,0.17
37247,10679,shared_space,0.08
37506,31545,shared_space,0.24
3287,13821,shared_space,0.07
35095,8323,close_contact,0.18
36459,43936,shared_space,0.11
48935,12802,close_contact,0.16
15976,36572,close_contact,0.13
26084,19254,close_contact,0.1
21167,44709,close_contact,0.1
41322,25380,shared_space,0.25
5089,5753,close_contact,0.13
591,4498,shared_space,0.15
10869,24757,close_contact,0.15
26170,142,shared_space,0.07
26668,43542,shared_space,0.14
19792,48197,shared_space,0.09
4428,4953,shared_space,0.12
20088,24946,shared_space,0.12
28252,26985,close_contact,0.19
14575,26761,shared_space,0.08
33695,3266,shared_space,0.17
35575,37141,close_contact,0.21
1966,40797,close_contact,0.12
32346,44745,close_contact,0.14
49303,21767,shared_space,0.12
1848,49834,shared_space,0.12
20136,19954,shared_space,0.08
28932,23663,shared_space,0.2
46484,43637,shared_space,0.09
18482,2269,shared_space,0.16
37797,937,close_contact,0.19
897,22542,shared_space,0.1
49807,22258,close_contact,0.23
10748,40556,shared_space,0.25
29851,8542,close_contact,0.13
13415,8706,shared_space,0.07
4131,47944,close_contact,0.08
38374,48970,shared_space,0.2
41639,23680,close_contact,0.06
42365,34283,close_contact,0.21
10990,33408,close_contact,0.09
19863,12416,close_contact,0.14
38022,4554,shared_space,0.18
15746,25124,close_contact,0.23
40282,44227,shared_space,0.1
4190,39779,close_contact,0.11
12891,48467,shared_space,0.13
44618,39850,close_contact,0.17
2844,2868,shared_space,0.17
9118,28307,shared_space,0.24
48080,41262,shared_space,0.13
21637,39547,shared_space,0.11
28026,21638,close_contact,0.21
31255,34086,close_contact,0.08
18730,14679,close_contact,0.19
4580,26592,close_contact,0.17
23396,35180,close_contact,0.08
571,41292,close_contact,0.23
43872,2152,close_contact,0.05
4817,36130,close_contact,0.21
5949,24724,shared_space,0.05
5219,34836,close_contact,0.13
4080,46045,shared_space,0.17
37895,788,close_contact,0.07
7121,20029,close_contact,0.19
29227,32118,shared_space,0.18
9215,29073,shared_space,0.23
41725,15450,shared_space,0.17
11641,39288,close_contact,0.22
41885,720,close_contact,0.07
14661,17660,close_contact,0.1
5473,9507,close_contact,0.18
48053,17623,close_contact,0.22
1734,45449,close_contact,0.13
15053,45816,close_contact,0.22
26147,49096,shared_space,0.08
49887,5448,close_contact,0.15
33894,13717,close_contact,0.16
8796,717,close_contact,0.17
31542,48740,close_contact,0.23
32406,20772,shared_space,0.23
39017,1317,close_contact,0.06
18513,35324,shared_space,0.12
36998,27269,shared_space,0.24
30516,41911,close_contact,0.19
37130,24050,shared_space,0.16
42205,16450,close_contact,0.15
10427,39612,close_contact,0.22
13764,18318,close_contact,0.2
47108,49987,close_contact,0.06
27089,38930,shared_space,0.11
5141,26351,close_contact,0.2
9140,25774,shared_space,0.12
36279,7565,close_contact,0.18
11176,28209,close_contact,0.2
28938,35425,close_contact,0.24
10180,27231,close_contact,0.24
11108,35340,close_contact,0.2
13061,7871,close_contact,0.18
41254,40491,close_contact,0.21
4918,21624,shared_space,0.17
1697,7076,shared_space,0.25
14905,40771,close_contact,0.08
41278,28889,shared_space,0.12
9684,44232,close_contact,0.1
6199,1782,shared_space,0.23
8006,29456,close_contact,0.21
46794,2014,shared_space,0.05
49925,6750,close_contact,0.1
49271,4852,shared_space,0.09
11118,10477,close_contact,0.23
33580,13292,shared_space,0.12
37494,10981,shared_space,0.05
32286,30818,close_contact,0.21
6728,32170,shared_space,0.18
4766,37015,shared_space,0.15
38801,25975,close_contact,0.23
7300,12027,close_contact,0.13
22222,26560,shared_space,0.1
10601,9587,shared_space,0.24
13809,35118,close_contact,0.24
42961,29757,shared_space,0.11
27602,29594,shared_space,0.08
40616,22548,close_contact,0.11
20253,41232,shared_space,0.17
38662,6962,close_contact,0.18
20751,22619,close_contact,0.18
45898,21205,shared_space,0.07
5191,32126,close_contact,0.1
45262,10618,shared_space,0.22
41462,28167,close_contact,0.18
16907,5187,close_contact,0.12
29316,38147,close_contact,0.06
39660,11272,shared_space,0.15
25914,37105,shared_space,0.1
34338,30836,shared_space,0.2
44500,16200,close_contact,0.11
7684,16140,shared_space,0.12
48326,42282,shared_space,0.14
31079,36259,close_contact,0.11
39426,49379,close_contact,0.16
6079,45065,shared_space,0.12
29383,25632,shared_space,0.23
34602,33047,close_contact,0.2
19060,29281,close_contact,0.17
7866,4853,close_contact,0.19
17459,38181,close_contact,0.19
11059,23527,shared_space,0.16
37884,26962,shared_space,0.18
44997,38958,close_contact,0.12
29056,19770,close_contact,0.22
47047,12438,close_contact,0.16
965,35937,close_contact,0.07
279,39328,close_contact,0.13
14790,21537,close_contact,0.13
30055,3435,shared_space,0.1
9426,27236,shared_space,0.13
40515,31339,close_contact,0.14
12352,20849,shared_space,0.24
49424,2790,close_contact,0.14
18472,19059,close_contact,0.15
16738,3036,close_contact,0.08
43406,31364,shared_space,0.06
22092,810,close_contact,0.13
24984,2318,close_contact,0.15
3155,7711,close_contact,0.09
41225,31425,shared_space,0.18
12064,35914,close_contact,0.24
15914,32517,shared_space,0.19
23887,20737,shared_space,0.21
39597,38004,close_contact,0.05
8502,23652,shared_space,0.05
37062,48097,close_contact,0.13
5236,39346,shared_space,0.14
3038,36640,shared_space,0.08
25279,49301,close_contact,0.21
9549,28326,close_contact,0.21
15595,30318,close_contact,0.07
29777,18042,close_contact,0.25
6075,42004,shared_space,0.08
1869,30395,close_contact,0.07
10851,37314,close_contact,0.14
21130,36605,close_contact,0.16
22637,47762,close_contact,0.2
39075,2923,close_contact,0.06
19125,18709,close_contact,0.21
37229,18463,close_contact,0.09
21201,13886,shared_space,0.06
25013,46684,close_contact,0.17
46965,13534,close_contact,0.13
9665,22499,shared_space,0.25
14301,24059,close_contact,0.21
6364,39904,close_contact,0.15
31064,10236,shared_space,0.17
19795,4174,shared_space,0.15
15125,16685,close_contact,0.05
32946,48099,close_contact,0.21
28725,10771,shared_space,0.15
30114,3023,shared_space,0.2
45646,29418,close_contact,0.2
21342,8896,shared_space,0.22
16582,3603,shared_space,0.17
30416,19660,shared_space,0.2
36478,21398,close_contact,0.06
21064,40586,close_contact,0.11
570,14412,close_contact,0.14
6985,19178,shared_space,0.2
249,42796,shared_space,0.15
30219,42736,close_contact,0.23
7663,20123,close_contact,0.25
5506,32433,shared_space,0.11
13613,47303,shared_space,0.1
14495,11219,shared_space,0.21
40422,39593,shared_space,0.2
34598,21246,shared_space,0.11
26783,15693,close_contact,0.22
41245,14951,shared_space,0.12
39366,45909,shared_space,0.1
44782,9895,shared_space,0.1
31213,25961,shared_space,0.06
4963,17454,shared_space,0.22
46911,46317,shared_space,0.25
34873,42815,shared_space,0.22
1408,17734,shared_space,0.18
33239,42183,close_contact,0.06
25266,42374,close_contact,0.16
17261,45436,close_contact,0.17
37589,6890,close_contact,0.14
49834,8930,close_contact,0.2
20321,26657,close_contact,0.11
40342,13076,shared_space,0.23
44939,30571,close_contact,0.19
33665,36847,shared_space,0.23
6745,44549,close_contact,0.07
2890,47492,shared_space,0.11
48889,3367,close_contact,0.25
27763,453,shared_space,0.08
14087,36140,close_contact,0.13
10860,45792,shared_space,0.22
996,46533,close_contact,0.1
19639,13586,close_contact,0.25
23269,4967,close_contact,0.14
47143,25425,shared_space,0.08
15315,2560,close_contact,0.12
18790,11312,shared_space,0.22
15893,26125,close_contact,0.16
43053,42482,close_contact,0.08
35516,37217,close_contact,0.22
39086,22610,shared_space,0.2
37784,44036,close_contact,0.22
10726,37145,shared_space,0.17
34843,40809,close_contact,0.11
32259,24900,shared_space,0.1
731,27172,close_contact,0.24
23332,1933,shared_space,0.09
17254,19934,shared_space,0.14
38747,12186,shared_space,0.21
19473,31407,shared_space,0.25
29299,14977,close_contact,0.07
21078,31160,shared_space,0.15
46033,33599,close_contact,0.06
24818,16497,shared_space,0.11
23591,41574,close_contact,0.2
47589,35893,shared_space,0.22
18310,24508,close_contact,0.1
41820,12744,close_contact,0.25
28914,44504,close_contact,0.08
41464,23774,shared_space,0.11
7038,18228,close_contact,0.1
16052,40920,shared_space,0.08
46324,17820,close_contact,0.13
18780,27387,shared_space,0.14
31349,39318,close_contact,0.06
28772,16104,shared_space,0.24
2253,43536,shared_space,0.05
37857,31760,shared_space,0.12
31556,22319,shared_space,0.06
14065,2797,close_contact,0.08
2917,3457,close_contact,0.2
15257,16531,close_contact,0.1
35305,45128,close_contact,0.23
45469,42000,shared_space,0.21
6850,23635,close_contact,0.19
42316,9617,close_contact,0.09
39361,39233,close_contact,0.08
28003,38932,shared_space,0.22
14884,35278,shared_space,0.11
41188,28332,close_contact,0.13
5052,22023,close_contact,0.08
29278,17475,close_contact,0.16
4985,48226,close_contact,0.05
27047,12510,shared_space,0.24
32635,36349,shared_space,0.09
20729,44578,close_contact,0.08
33614,26547,shared_space,0.06
43959,26736,close_contact,0.21
15854,14915,close_contact,0.25
20766,32968,shared_space,0.24
20879,863,shared_space,0.13
30035,43424,close_contact,0.08
24099,46247,shared_space,0.08
45639,42493,shared_space,0.21
8893,47046,shared_space,0.05
6284,25493,shared_space,0.08
10739,1652,shared_space,0.1
8327,38023,shared_space,0.06
10979,30701,shared_space,0.24
42840,11422,close_contact,0.23
25129,23928,close_contact,0.23
4914,38673,close_contact,0.19
6823,37733,close_contact,0.12
9671,26037,shared_space,0.09
41111,21162,close_contact,0.06
46852,15201,close_contact,0.09
14164,35702,close_contact,0.1
14046,10596,close_contact,0.17
24515,9028,close_contact,0.12
8046,3457,close_contact,0.06
19590,38164,shared_space,0.17
245,22418,shared_space,0.23
7553,9990,shared_space,0.25
27980,8805,shared_space,0.17
29899,34104,close_contact,0.09
26748,33152,close_contact,0.12
48887,27465,close_contact,0.12
23438,17771,shared_space,0.08
9184,42247,shared_space,0.13
30191,45830,close_contact,0.17
20736,37212,shared_space,0.13
22279,17222,shared_space,0.14
46532,42431,close_contact,0.25
17647,27461,close_contact,0.18
48552,1554,close_contact,0.14
38452,7911,close_contact,0.18
34074,40694,close_contact,0.15
48428,4170,shared_space,0.1
7881,34269,shared_space,0.06
26497,48909,close_contact,0.19
23809,29171,close_contact,0.23
33723,16555,shared_space,0.16
42408,34280,close_contact,0.23
16022,19164,shared_space,0.18
3735,43515,shared_space,0.13
27010,13297,close_contact,0.14
31179,48249,shared_space,0.19
22867,33180,close_contact,0.09
8971,1055,shared_space,0.14
4486,27835,close_contact,0.25
41083,31651,shared_space,0.2
23535,44738,shared_space,0.18
46163,26895,shared_space,0.08
21132,28650,close_contact,0.12
34801,35467,shared_space,0.15
21890,26280,shared_space,0.18
31908,9849,close_contact,0.18
20012,47095,shared_space,0.19
18269,11163,close_contact,0.21
5257,28182,close_contact,0.23
35156,30398,shared_space,0.15
5709,38196,close_contact,0.09
22077,18511,close_contact,0.06
7598,5310,shared_space,0.23
5450,33441,shared_space,0.1
34692,47025,shared_space,0.22
24256,16984,close_contact,0.13
28427,32431,shared_space,0.19
6668,40584,close_contact,0.17
37641,45658,shared_space,0.21
22955,23875,shared_space,0.16
35397,46664,close_contact,0.12
16856,17218,shared_space,0.19
41216,45652,shared_space,0.05
29684,46511,shared_space,0.07
9684,27515,close_contact,0.1
6998,32220,shared_space,0.15
5503,21104,close_contact,0.16
48236,21520,close_contact,0.16
21795,34181,shared_space,0.2
27086,31877,close_contact,0.1
4869,14214,close_contact,0.09
45383,45517,shared_space,0.24
36776,118,close_contact,0.05
27565,11667,close_contact,0.12
5000,47965,close_contact,0.1
13837,30144,shared_space,0.14
34458,6452,shared_space,0.23
9847,44325,shared_space,0.06
30212,1766,close_contact,0.18
38050,16416,shared_space,0.06
12071,31529,close_contact,0.13
5470,41121,shared_space,0.25
40921,10764,close_contact,0.22
686,36464,close_contact,0.14
31614,46470,close_contact,0.12
44102,36027,shared_space,0.1
28017,48079,shared_space,0.14
29817,8840,close_contact,0.22
45288,16142,close_contact,0.09
36307,8444,close_contact,0.16
8228,31686,close_contact,0.07
22246,8782,close_contact,0.06
17058,1461,shared_space,0.22
11149,24421,close_contact,0.17
3942,29253,shared_space,0.13
663,13490,shared_space,0.21
31010,7672,shared_space,0.13
43298,25766,close_contact,0.14
44273,32193,shared_space,0.15
25284,20620,shared_space,0.25
43035,45509,shared_space,0.09
32967,46132,shared_space,0.16
14120,26219,shared_space,0.22
26296,35834,close_contact,0.15
29880,38414,shared_space,0.23
11347,49682,shared_space,0.13
1886,23526,close_contact,0.09
27808,32330,close_contact,0.25
22322,43136,shared_space,0.2
36679,35791,close_contact,0.1
15903,26670,shared_space,0.2
24969,3747,close_contact,0.15
35876,22042,close_contact,0.22
21994,10730,shared_space,0.05
49496,16192,close_contact,0.17
29725,34136,close_contact,0.22
37947,44463,close_contact,0.07
